"Address:Harker ATFS, Carlisle, Cumbria:CA6 4HL Details: <Off> Kingmoor Road",110146853
"Address:Tebay SATS, Penrith, Cumbria:CA10 3XH Details: A685 NY613037",110146854
"OS GRID REF: SJ 67268 65949~ ADDRESS: Rishaw Road, CW7 3NU~ DETAILS: Clive Lane.",110146885
"From A65 enter car park, then across the up and down running lines to the signalbox entrance.",20150800
"340/420- 555/400 <> AREA NO.3 ADJOINS CARLISLE/MARYPORT LINE SOUTH OF STATION. *MILEAGE INCORRECT*",40312412
"350929/383543 <> BRIDGE NO. 25 OVER RIVER MERSEY. *MILEAGE INCORRECT*",40312414
"3517/2749 <> TPO 1996 NO.11. TREES COVERED ARE GROWING IN THE REAR GARDEN OF NO.1 BRIDGE ROAD. LYTHAM & NORTH OF THE RAILWAY LINE NEAR TO SKEW BRIDGE. TREES ARE NEAR WITCH WOOD. MOST OF TREES ARE POPLARS. MAP HELD BY ENVIRONMENT MANAGER.",40312416
"0835/7246 <> AREAS OF WOODLAND IN ASHWOOD DALE COUNTY COUNCIL TPO NO.56. *MILEAGE INCORRECT*",40312456
"TPO TO WEST SIDE OF LINE ADJOINING EMBANKMENT BEFORE LONG MARTON VIADUCT 280MP",40312472
"PENRITHS HUGH S CRAG VIADUCT. BRIDGE 164. OVER RIVER LOWTHER",40312474
"WILLIAM BROWN STREET CONSERVATION AREA NO. 6 INCLUDES LIME STREET CHAMBERS AND STATION. *MILEAGE INCORRECT*",40312484
"STATION HYDRAULIC PLANT HOUSE AND ACCUMULOR TOWER TO EAST OF ENGINE HOUSE EDGE HILL STATION. *MILEAGE INCORRECT*",40312486
"SJ904/774 <> PORTAL. SOUTH END. TO PRESTBURY TUNNEL",40312175
"SJ918/736 <> CONSERVATION AREA BS 3 AND 4 ABUTS CONSERVATION AREA ADJACENT TO BRIDGES 2 AND 4 OVER WATERS GREEN",40312176
"SJ 8398NW <> FLAT IRON CONSERVATION AREA. ADJOINS SOUTH SIDE OF LINE BETWEEN BLACKFRIARS ROAD AND UNION STREET. *MILEAGE INCORRECT*",40312179
"SJ 879/770 <> CLOCK TOWER ON STATION FORECOURT",40312182
"SJ 893/651 <> MACCLESFIELD CANAL. WITHIN CONGLETON. 3 LOCATIONS ONE SOUTH AND TWO NORTH OF CONGLETON AT BRIDGES 29. 34. AND 75. *MILEAGE INCORRECT*",40312183
"SJ4385/4485 <> 2 MAIN GROUPS OF TREES. ONE GROUP ON DISUSED TRIANGLE LAND AND OTHER GROUP AJOINS MAIN LINE. *MILEAGE INCORRECT*",40312186
"SJ4490 NE-SE <> TPO NO.1 VARIOUS TREES ON NORTH SIDE OF RAILWAY EAST OF STATION. *MILEAGE INCORRECT*",40312189
"SJ798/723 <> PEOVER VIADUCT OVER PEOVER BROOK. BRIDGE NO.50. ",40312192
"SJ851/814 <> RAILWAY VIADUCT OVER RIVER BOLLIN. *MILEAGE INCORRECT*",40312194
"SJ 8298NW <> THE RAILWAY LINE SOUTH OF SALFORD CRESCENT STATION ADJACENT TO THE CRESCENT CONSERVATION AREA.",40312195
"SJ 3973/3847 <> SEVERAL GROUPS OF TREES ADJOINING AND STRADDLING RAILWAY EAST OF STATION. *MILEAGE INCORRECT*",40312197
"SJ 3974/3847 <> CONSERVATION AREA NO.49A - DESIGNATION INCLUDES TUNNEL 22. STATION APPROACH ROAD AND EMBANKMENT AREA TO BRIDGE NO.21 CUTTING. STATION AND TRACK ADJOINING BUT NOT WITHIN. *MILEAGE INCORRECT*",40312198
"SJ 614/956 <> HIGHFIELD MOSS SSSI. INCLUDES RAILWAY LAND. IT IS SITUATED 12.75KM N OF WARRINGTON AND 1 KM E. OF TOWN OF LOWTON. IT IS BORDERED BY FARMLAND & BISECTED BY THE LIVERPOOL TO MANCHESTER RAILWAY. MAP REF:27/EN/NW",40312201
11KV,40503757
33KV,40503760
"ROAD/RAIL NOISE",40503761
11KV,40503766
