QD,AFR,112.0115,10,120.0083,"AVONMOUTH AND FILTON RAILWAY",HDJ6,TRUE
QD,AMB,11.1419,11,16,"AVONMOUTH BRANCH",HDJ6,TRUE
QD,ANL,3.0427,12,8.132,"ACTON & NORTHOLT LINE (VIA GREENFORD EAST)",HDJ7,TRUE
QD,ARD,0.0418,13,0.099,"(CLOSED) ALPHINGHTON ROAD GOODS BRANCH (FORMERLY ARG)",HDJ8,TRUE
QD,AWL,0.0123,14,0.0858,"ACTON EAST - ACTON WELLS JN (ACTON WELLS LINE) (FORMERLY AWB)",HDJ7,TRUE
QD,BAE2,164.066,16,172.011,"SALISBURY (FISHERTON)(SHORT MILE) <SR> - EXETER <WR>",HDJ8,TRUE
QD,BAG2,77.088,17,92.165,"KINGS NORTON - GLOUCESTER (BIRMINGHAM - GLOUCESTER)",HDJ6,TRUE
QD,BAW,128.161,18,128.1692,"BRISTOL - AVONSIDE WHARF",HDJ6,TRUE
QD,BFB,-0.0231,19,5,"BRADFORD BRANCH",HDJ8,TRUE
QD,BFB,5,20,9.0374,"BRADFORD BRANCH",HDJ8,TRUE
QD,BGL1,93.0107,21,94.022,"BRISTOL AND GLOUCESTER LINE (GLOUCESTER YD JN - COM)",HDJ6,TRUE
QD,BGL2,94.132,22,122.1421,"BRISTOL AND GLOUCESTER LINE  (COM - BRISTOL E.) {PART CLOSED}",HDJ6,TRUE
QD,BHB,118.044,23,119.0968,"BRISTOL HARBOUR BRANCH",HDJ6,TRUE
QD,BHL,37.1313,24,53.088,"BERKS AND HANTS LINE",HDJ7,TRUE
QD,BHL,53.088,25,81.0418,"BERKS AND HANTS LINE",HDJ8,TRUE
QD,BKE,36.0369,26,38.066,"READING WESTBURY LINE JUNCTION <W.R.> - BASINGSTOKE STATION <S.R.>",HDJ7,TRUE
QD,BLL,117.1111,27,117.1608,"BRISTOL LOOP LINE",HDJ6,TRUE
QD,BMD,118.0735,28,118.1135,"BATH ROAD TRACTION MAINTENANCE DEPOT",HDJ6,TRUE
QD,BOD,274.0198,29,277.0924,BODMIN,HDJ8,TRUE
QD,BRB,0.0007,30,2.024,"BRENTFORD BRANCH",HDJ7,TRUE
QD,BRL,0.0009,31,1.019,"BRISTOL RELIEF LINE",HDJ6,TRUE
QD,BSW,0.0205,32,9.1254,"BRISTOL & SOUTH WALES UNION LINE",HDJ6,TRUE
QD,BWW,1.0374,33,1.0596,"BRISTOL WAPPING WHARF JUNCTION- ASHTON  S B JUNCTION)",HDJ6,TRUE
QD,CAL,0.0042,34,4.0847,"CALLINGTON BRANCH",HDJ8,TRUE
QD,CBS,287.0946,35,289.0297,"CARBIS BRANCH",HDJ8,TRUE
QD,CCL,115.0715,36,129,"CASTLE CARY AND LANGPORT LINE",HDJ8,TRUE
QD,CCL,129,37,138.068,"CASTLE CARY AND LANGPORT LINE",HDJ8,TRUE
QD,CHL,92.0452,38,93.0109,"CHELTENHAM LOOP",HDJ6,TRUE
QD,CNP,246.0176,39,246.0638,"CORNWALL LOOP {EX CNL}",HDJ8,TRUE
QD,CNX,2.0056,40,9.0676,"CLIFTON AND AVONMOUTH LINE",HDJ6,TRUE
QD,CPP,0.132,41,1.044,"(CLOSED) CRYSTAL PALACE LOOP",HDJ7,TRUE
